"CODMUNNASC";"ano";"PESO";"APGAR1";"APGAR5"
314860;2011;3194,10669975186;8,64179104477612;9,75621890547264
314870;2010;3066,80960854093;7,33992805755396;8,52064631956912
314870;2011;3113,6149825784;7,48936170212766;8,60424028268551
314875;2011;NA;NA;NA
314910;2010;3015;8;9,5
314920;2010;3127,2;8,4;9,64
314930;2010;3155,76082251082;8,41630434782609;9,26847826086957
314930;2011;3189,98122529644;8,53668341708543;9,27738693467337
314970;2011;1752,5;8;10
314980;2010;3338,18181818182;8,5;9,56363636363636
314980;2011;3281,19266055046;8,51376146788991;9,56880733944954
314990;2010;3161,69298245614;8,80530973451327;9,84955752212389
314990;2011;3100,91150442478;8,84955752212389;9,84955752212389
314995;2011;3160;NA;NA
315000;2011;3008,33333333333;9,2;9,6
315030;2010;3600;NA;NA
315030;2011;4225;9;10
315050;2010;3158,203125;8,6875;9,796875
315050;2011;3126,5;8,83333333333333;9,91666666666667
315057;2010;3200;NA;NA
315057;2011;3550;NA;NA
315060;2011;2945;9;10
315080;2010;3227,2602739726;8,15277777777778;9,23611111111111
315080;2011;3203,04347826087;7,78260869565217;8,91304347826087
315110;2010;3278,39869281046;8,92156862745098;9,94771241830065
315110;2011;3280,57857142857;8,87857142857143;9,87857142857143
315120;2010;3172,64279835391;8,50409463148317;9,07825295723385
315120;2011;3185,20151515152;8,49721559268099;9,34765314240255
315140;2010;3078,66822429907;NA;1
315140;2011;3071,65829145729;7,9468085106383;8,85106382978723
315150;2010;3231,12371134021;8,57644628099174;9,69628099173554
315150;2011;3201,97353497164;8,44234404536862;9,6937618147448
315170;2010;3086,97841726619;8,1294964028777;9,2158273381295
315170;2011;3066,34057971014;8,06521739130435;9,1231884057971
315180;2010;3122,73806336457;8,38206278026906;9,4609865470852
315180;2011;3105,89534347626;8,333795654184;9,45492371705964
315190;2010;3130,31746031746;8,01612903225806;9,04838709677419
315190;2011;3130,79545454545;7,69620253164557;8,44303797468354
315200;2010;3245,04972375691;8,95580110497237;9,80386740331492
315200;2011;3214,02301790281;9,23273657289003;9,90537084398977
315210;2010;3189,0350877193;8,74522760646109;9,74743024963289
315210;2011;3176,42857142857;9,04021813224267;9,81526925698705
315213;2010;3037,5;8,75;9,75
315217;2010;2811,66666666667;8;9
315217;2011;3385;8;9
315220;2010;3201,21164613662;7,81481481481481;8,94388327721661
315220;2011;3221,1563876652;7,88202866593164;8,94156560088203
315240;2010;3179,71428571429;8,11428571428571;9,65714285714286
315240;2011;3201,57894736842;8,5;9,78571428571429
315250;2010;3064,22384937238;8,38440013990906;9,52201257861635
315250;2011;3082,56770833333;8,39666448659254;9,53936622018948
315260;2010;3043,46153846154;8,06593406593407;9,18681318681319
315260;2011;3133,81578947368;8,17105263157895;9,56578947368421
315270;2010;3380;8;10
315270;2011;2617,5;8,5;10
315280;2010;3107,39436619718;8,78169014084507;9,80985915492958
315280;2011;3125,58571428571;8,80215827338129;9,68705035971223
315290;2010;3000;9;10
315310;2010;2732,5;7,5;9,25
315310;2011;3572,5;7;8,75
315320;2010;NA;NA;NA
315340;2010;3282,5;8,09677419354839;9,45161290322581
315340;2011;3210,15151515152;8,17741935483871;9,53968253968254
315400;2010;3197,42028985507;8,81318681318681;9,89010989010989
315400;2011;3254,63768115942;8,68014705882353;9,90808823529412
315410;2010;3209,53333333333;8,92;9,84
315410;2011;3218,1914893617;9,06382978723404;9,93617021276596
315420;2010;3237,98387096774;9,03225806451613;9,91935483870968
315420;2011;3194,47530864198;8,98765432098766;9,92592592592593
315430;2010;3258,61370716511;6,9190031152648;9,22429906542056
315430;2011;3251,25935828877;7,33422459893048;9,17112299465241
315445;2010;3114;7,125;9,25
315445;2011;3111,47058823529;7,8;9,6
315450;2010;2885,45454545455;NA;NA
315450;2011;2961,25;99;99
315460;2010;3149,33489681051;12,4995287464656;13,3345900094251
315460;2011;3140,21859296482;14,504617968094;15,2025210084034
315490;2010;3142,83414634146;8,63170731707317;9,86829268292683
315490;2011;3231,5619047619;8,76357827476038;9,88178913738019
315540;2010;3344;8,8;9,8
315550;2010;3050,16949152542;8,19298245614035;9,40350877192983
315550;2011;3142,84615384615;8,10769230769231;9,34375
315560;2010;3163,42627345844;7,63806970509383;9,01876675603217
315560;2011;3141,70731707317;7,47921760391198;8,88508557457213
315570;2010;3233,09523809524;8,11904761904762;9,28571428571429
315570;2011;3237,87878787879;8,09090909090909;9,24242424242424
315580;2010;3285,42929292929;8,83333333333333;9,84848484848485
315580;2011;3190,625;8,91810344827586;9,93534482758621
315590;2010;3478,18181818182;9;9,81818181818182
315590;2011;3668;8,6;9,5
315600;2010;3284,82876712329;7,72413793103448;8,81506849315068
315600;2011;3261,9387755102;7,82993197278912;8,94520547945205
315650;2010;2400;NA;NA
315660;2010;3283,65517241379;7,67586206896552;8,75862068965517
315660;2011;3340,88461538462;7,69230769230769;8,78461538461539
315670;2010;3175,80717488789;8,34579439252336;9,47663551401869
315670;2011;2864,375;8;9
315680;2010;3113,03663003663;8,03663003663004;9,3040293040293
315680;2011;3049,27797833935;8,09090909090909;9,35531135531136
315690;2010;3201,50337837838;8,96271186440678;9,94237288135593
315690;2011;3207,97080291971;8,91512915129151;9,92647058823529
315700;2010;3175,2020295203;6,10526315789474;6,22222222222222
315700;2011;3151,23858921162;8,16417910447761;9,08955223880597
315710;2010;3291,73913043478;8,69565217391304;9,91304347826087
315710;2011;3281,875;8,5;9,86666666666667
315720;2010;3139,72277227723;7,62845010615711;8,97664543524416
315720;2011;3153,29191321499;7,65684210526316;8,94703389830508
315725;2010;NA;NA;NA
315727;2010;1505;NA;NA
315737;2010;3350;NA;NA
315737;2011;2700;NA;NA
315760;2010;3378;7,8;9,4
315760;2011;2944,44444444444;7,8;8,75
315765;2010;2946,66666666667;7;8
315765;2011;3006,25;NA;NA
315770;2010;3319,41747572816;8,03883495145631;9,8252427184466
315770;2011;3266,21739130435;8,01470588235294;9,95588235294118
315780;2010;3089,07269395235;8,60821581851625;9,65419987737584
315780;2011;3136,60140754958;8,59099678456592;9,58392282958199
315790;2010;3210,82653061224;7,94387755102041;9,26530612244898
315790;2011;3232,6974789916;8,3655462184874;9,4453781512605
315810;2010;2641,66666666667;9;10
315810;2011;3075;7;9
315820;2010;3277,95402298851;8,62124711316397;9,83602771362587
315820;2011;3229,16859122402;8,46420323325635;9,75288683602771
315900;2010;3500;9;10
315910;2011;2750;NA;NA
315930;2010;3250;7,5;9,5
315950;2011;3160;NA;NA
315960;2010;3189,56782945736;8,85077519379845;9,90503875968992
315960;2011;3206,85745140389;8,83369330453564;9,88552915766739
315980;2010;3111,88979591837;9;9
315980;2011;3116,55319148936;8,96791443850267;9,01075268817204
315990;2010;3091,39555555556;7,98666666666667;9,26222222222222
315990;2011;3119,10747663551;7,83568075117371;9,10328638497653
316020;2010;2080;NA;NA
316030;2010;2462,5;7;8
316030;2011;3515,55555555556;8,77777777777778;9,88888888888889
316040;2010;3123,33448275862;8,43103448275862;9,66206896551724
316040;2011;3052,55172413793;8,32068965517241;9,44827586206897
316045;2010;2390;7;8,2
316045;2011;3187,5;6,75;8,25
316070;2010;3102,58969465649;8,97709923664122;9,81870229007634
316070;2011;3110,51886792453;8,77987421383648;9,83018867924528
316100;2010;3354,16;8,616;9,792
316100;2011;3318,11965811966;8,55555555555556;9,66666666666667
316110;2010;3228,24564619615;7,89269195189639;8,9547134935305
316110;2011;3220,99309551208;8,02797202797203;9,01633605600933
316130;2010;3252;9;10
316165;2010;3100;8;9
316170;2010;4360;9;10
316170;2011;3535;9;10
316180;2010;1885;NA;NA
316180;2011;1085;NA;NA
316190;2011;2426,25;5,5;6,75
316200;2010;3138,86889460154;8,65633074935401;9,36692506459948
316200;2011;3153,1;8,80487804878049;9,46585365853659
316210;2010;3123,45186640472;8,77996070726915;9,91355599214145
316210;2011;3119,49186256781;8,82051282051282;9,95238095238095
316220;2010;3564;8,4;10
316220;2011;3050;9;10
316240;2010;3378,32706766917;7,01509433962264;9,57358490566038
316240;2011;3325,94223826715;7,11552346570397;9,44765342960289
316245;2010;2846,85185185185;9;10
316245;2011;3000,74074074074;9;10
316250;2010;3107,45134443022;8,5091649694501;9,58180583842498
316250;2011;3070,86819830713;8,48007471980075;9,56724782067248
316260;2011;3300;NA;NA
316265;2010;3150;NA;NA
316265;2011;2960;NA;NA
316270;2010;3125,40289855072;8,11014492753623;9,19420289855072
316270;2011;3183,61676646707;8,13473053892216;9,23952095808383
316280;2010;3279,75362318841;8,08695652173913;9,81521739130435
316280;2011;3265,53639846743;9,03831417624521;9,80459770114943
316290;2010;3237,19414893617;8,45333333333333;9,62666666666667
316290;2011;3212,28656716418;8,69253731343283;9,74626865671642
316292;2010;2380;NA;NA
316292;2011;3183,33333333333;NA;NA
316294;2011;2820;10;10
316295;2010;3500;NA;NA
316300;2010;2866;9,75;10
316300;2011;3195;8,75;9,25
316330;2010;3075;9,5;9,5
316340;2010;3430;NA;NA
316340;2011;2570;NA;NA
316370;2010;3070,47181008902;7,85163204747774;9,02472799208704
316370;2011;3072,72244488978;7,82010050251256;8,98492462311558
316390;2010;3313,33333333333;9;10
316400;2010;2460;9;10
316400;2011;2966,66666666667;8,66666666666667;10
316410;2011;3050;10;10
316420;2010;3186,91588785047;7,51401869158879;8,83177570093458
316420;2011;3283,32727272727;7,67272727272727;9,10909090909091
316430;2010;2780;8;9
316443;2011;2360;8;9
316450;2010;2873,33333333333;7,5;10
316450;2011;3343,33333333333;8,5;9
316460;2010;3250;NA;NA
316470;2010;3010,74872541879;8,22830051057622;9,40335521517141
316470;2011;3012,39267015707;8,47901049475262;9,40779610194902
316500;2010;3256,81818181818;7,86868686868687;8,93877551020408
316500;2011;3217,71317829457;7,87596899224806;8,95348837209302
316510;2010;2500;9;10
316530;2010;3093,11688311688;8,35064935064935;9,75324675324675
316530;2011;3099,11111111111;8,36507936507937;9,53968253968254
316540;2011;2770;NA;NA
316553;2011;2811,66666666667;NA;NA
316555;2010;2859,375;NA;NA
316555;2011;3083,84615384615;9;10
316570;2010;3175;7,5;8,5
316570;2011;3250;8;9
316580;2010;2640;10;10
316600;2011;2240;NA;NA
316620;2011;2719,5;NA;NA
316650;2011;2450;NA;NA
316670;2010;3600;NA;NA
316680;2010;2967,5;8;8,91666666666667
316680;2011;3255;8,55555555555556;9,83333333333333
316690;2010;3094,16666666667;8;9,54545454545454
316690;2011;2722,5;7;9
316695;2010;NA;NA;NA
316710;2010;3124,50881612091;8,53333333333333;9,76153846153846
316710;2011;3175,85714285714;8,44985673352435;9,65616045845272
316720;2010;3110,60034602076;8,63946437594745;9,58836915297092
316720;2011;3112,21528123444;8,75389643036702;9,59230382293762
316740;2010;3120,39473684211;8,07017543859649;9,1578947368421
316740;2011;3153,38028169014;8,12676056338028;9,1830985915493
316780;2011;3270;NA;NA
316790;2011;3000;NA;NA
316800;2010;3148,28032036613;9,02974828375286;9,8558352402746
316800;2011;3166,26843317972;8,90520231213873;9,74044032444959
316840;2010;3346,43225806452;6,89677419354839;8,38709677419355
316840;2011;3235,8427672956;6,5126582278481;8,25949367088608
316860;2010;3029,97456227288;8,3414148123547;9,27399535038193
316860;2011;3095,59233554617;8,36462749848577;9,10024227740763
316870;2010;3202,31362725451;8,70783132530121;9,78413654618474
316870;2011;3205,8477553676;8,62890094979647;9,78726287262873
316890;2010;2100;7;9
316890;2011;2686;9;9,5
316910;2011;3160;NA;NA
316920;2010;3288,21138211382;8,86991869918699;9,90243902439024
316920;2011;3280,54838709677;8,9;9,91111111111111
316930;2010;3153,87911184211;8,44421906693712;9,56415478615071
316930;2011;3176,90669014085;8,25291005291005;9,3727560718057
316935;2010;3200,73315363881;8,77837837837838;9,79459459459459
316935;2011;3169,57845433255;8,83802816901408;9,7887323943662
316940;2010;3052,35647058824;8,87804878048781;9,70731707317073
316940;2011;3058,18854415274;8,73214285714286;9,67261904761905
316950;2010;2733,33333333333;8,5;10
316960;2010;3216,70967741935;7,98064516129032;9,95454545454546
316960;2011;3250,8;8,32;9,74
316970;2010;3202,5375;8,72651356993737;9,84759916492693
316970;2011;3164,10804597701;8,60416666666667;9,67285382830626
316990;2010;3050,71179225202;8,05200341005968;9,16105666808692
316990;2011;3060,98503937008;8,06070161608199;9,16042569964525
317000;2010;2791,25;8,33333333333333;9,33333333333333
317000;2011;2600;8;9
317010;2010;3110,70711479703;8,66564349923262;9,60775295663601
317010;2011;3087,94287521079;8,6347216319592;9,50233347475605
317020;2010;3067,14013528749;8,16594876445251;9,20534299298166
317020;2011;3084,31363935866;8,26043276661515;9,32903154643724
317030;2010;3700;NA;NA
317040;2010;3266,85598227474;8,95648912228057;9,81559220389805
317040;2011;3259,09973404255;8,9958904109589;9,82179575051405
317043;2010;3202,61666666667;6,71739130434783;8,76086956521739
317043;2011;3224,25373134328;7,54545454545455;8,98484848484848
317052;2010;3299,21354166667;8,140625;9,42708333333333
317052;2011;3302,69565217391;8,14285714285714;9,38509316770186
317057;2010;2700;9;9,5
317065;2010;3000;NA;NA
317065;2011;NA;NA;NA
317070;2010;3082,32427745665;8,39415204678363;9,45964912280702
317070;2011;3074,85594170404;8,35433070866142;9,47383230163196
317075;2011;3032,4;27,2;27,6
317080;2010;3238,97435897436;7,95289079229122;8,93790149892934
317080;2011;3179,17338709677;7,97971602434077;8,96754563894523
317090;2010;3171,45038167939;8,57364341085271;9,56589147286822
317090;2011;3147,31092436975;7,90677966101695;8,93220338983051
317100;2010;3328,50917431193;8,71428571428571;9,94930875576037
317100;2011;3280,51123595506;8,57627118644068;9,92655367231638
317103;2010;2800;7;9
317103;2011;3700;NA;NA
317120;2010;3170,85851318945;8,24038461538461;9,35336538461539
317120;2011;3211,90909090909;8,92567567567568;9,81418918918919
317130;2010;3073,77290524667;8,15397350993377;9,29780309194467
317130;2011;3100,88105200239;8,21082802547771;9,29643527204503
317150;2010;3130;NA;NA
317160;2010;3222,5593220339;7,96610169491525;8,98305084745763
317160;2011;3202,55;8,15;9,06
317170;2010;3222,7397260274;8,34246575342466;9,86301369863014
317170;2011;3283,5;8,37931034482759;9,87931034482759
317180;2010;3252,47;8,95666666666667;9,80333333333333
317180;2011;3234,16770186335;8,84472049689441;9,83229813664596
317190;2010;1700;4;6
317200;2010;3137,3078202995;8,80166666666667;9,89333333333333
317200;2011;3157,12833333333;8,73613445378151;9,92268907563025
320010;2010;3284,11992263056;8,78916827852998;9,79303675048356
320010;2011;3265,10934393638;8,85288270377734;9,85685884691849
320016;2010;3501,07142857143;8,08333333333333;9,08333333333333
320016;2011;3510,9375;7,48275862068965;8,28571428571429
320020;2010;3288,19602272727;9,20454545454546;9,7948717948718
320020;2011;3289,88603988604;9,23361823361823;9,78917378917379
320040;2010;3354,01301518438;8,10412147505423;9,6529284164859
320040;2011;3371,76599326599;7,98650927487352;9,44182124789207
320050;2011;2975;9;10
320060;2010;3214,22855133615;8,24330042313117;9,47743300423131
320060;2011;3254,82576769025;8,17536813922356;9,40160642570281
320070;2010;3420;NA;NA
320080;2010;3314,16058394161;8,17381974248927;9,59012875536481
320080;2011;3300,59701492537;8,15163934426229;9,40983606557377
320090;2010;3255,32747252747;8,41144114411441;9,003300330033
320090;2011;3236,24853458382;8,30975609756098;9,08780487804878
320100;2010;3288,26923076923;8,90384615384615;9,70192307692308
320100;2011;3357,86516853933;8,78651685393258;9,57303370786517
320115;2011;1940;10;10
320120;2010;3162,10618248678;8,26980083371931;9,10887190178365
320120;2011;3115,13483663139;8,32687427912341;9,05051903114187
320130;2010;3280,58248930903;8,11131470453504;9,20699908508692
320130;2011;3276,8060354757;8,03271028037383;9,18812572759022
320140;2010;3251,21428571429;8,42857142857143;9,12087912087912
320140;2011;3310,55408970976;8,3072625698324;9,10335195530726
320150;2010;3115,34352441614;8,58810949529512;9,70359281437126
320150;2011;3075,48127549129;8,53345935727788;9,66654064272212
320160;2010;3419,62962962963;8,29850746268657;9,26119402985075
320160;2011;3412,57894736842;8,61666666666667;9,53333333333333
320170;2010;3295,71428571429;8,42857142857143;9,55714285714286
320170;2011;3187,37878787879;8,28787878787879;9,22727272727273
320180;2011;NA;NA;NA
320190;2010;3292,02417582418;8,18681318681319;9,38901098901099
320190;2011;3337,61522633745;8,25720164609053;9,33127572016461
320200;2011;1750;9;10
320210;2010;3261,91156462585;8,22789115646258;9,00340136054422
320210;2011;3237,93059936909;8,06940063091483;8,89589905362776
320225;2010;3240;9;9
320230;2010;3194,72222222222;8,3340206185567;9,43505154639175
320230;2011;3202,04868154158;8,34897959183673;9,36659877800407
